name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"FANCISUN Portable Air Conditioner,Personal Air Cooler Misting Fan with 3 Speeds,Mini Air Conditioner with Battery Operate...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51xoVYg8baL._AC_UL320_.jpg,https://www.amazon.in/FANCISUN-Portable-Conditioner-Personal-Humidifier/dp/B09YCVWQ2S/ref=sr_1_219?qid=1679134248&s=kitchen&sr=1-219,,,,"₹8,980"
"BENBOAR Portable Air Conditioner Fan, Desktop Air Cooler with Automatic Rotation & Water Tank Evaporative Humidifier, Cold...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71TqRhNY1yL._AC_UL320_.jpg,https://www.amazon.in/BENBOAR-Conditioner-Evaporative-Humidifier-Rechargeable/dp/B0B19GCFFK/ref=sr_1_220?qid=1679134248&s=kitchen&sr=1-220,3.3,24,,"₹4,969"
"LG 1.5 Ton 5 Star Wi-Fi Inverter Split AC (Copper, Convertible 5-in-1 Cooling, Anti-Allergy Filter, 2021 Model, MS-Q18SWZ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/511CwCjVTFL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Anti-Allergy-MS-Q18SWZD/dp/B08R929LB6/ref=sr_1_221?qid=1679134248&s=kitchen&sr=1-221,4.4,769,,
"LG 1.5 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, Inverter, LS-Q18ENXA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Dq-mCshzL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-Q18ENXA/dp/B088QJ97Z1/ref=sr_1_222?qid=1679134248&s=kitchen&sr=1-222,3.6,13,"₹38,790","₹55,990"
"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V CAZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61i4S8X7KCL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Condenser-245V-CAZZ/dp/B0B1BYQ8XP/ref=sr_1_220?qid=1679134249&s=kitchen&sr=1-220,3.0,4,"₹57,990","₹84,990"
"O-General 2.0 Ton 5 Star Inverter Split Air Conditioner - White (ASGG24CETA-B, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61C4vZQ5jiL._AC_UL320_.jpg,https://www.amazon.in/General-Star-Inverter-Split-Conditioner/dp/B09GNL1CFV/ref=sr_1_221?qid=1679134249&s=kitchen&sr=1-221,3.2,7,"₹77,490","₹89,470"
"Whirlpool 1.5 Ton 5 Star Inverter Split AC (Copper, 1.5T SUPREMECOOL PRO 5S COPR INV, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21bJqGmllpL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-1-5T-SUPREMECOOL-PRO-COPR/dp/B084MLV56V/ref=sr_1_222?qid=1679134249&s=kitchen&sr=1-222,2.9,10,,
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2021 Model,...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-MS-Q18KNYA1/dp/B08TCFWVQH/ref=sr_1_223?qid=1679134249&s=kitchen&sr=1-223,4.3,542,"₹43,890","₹59,990"
"Godrej 1.5 Ton 3 Star Hot & Cold, Inverter Split AC (100% Copper, Anti-Freeze Thermostat, Twin-Rotary Compressor, 2023 Mod...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cgbmiHDdL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Anti-Freeze-1-5T-SIH-18ITC3-WWR/dp/B0BP817FQT/ref=sr_1_224?qid=1679134249&s=kitchen&sr=1-224,3.9,297,"₹41,990","₹65,900"
"Lloyd Havells 1.5 Ton 3 Star Window Ac (Copper Clean Air Filter, 2021 Model, GLW18B32WSEW, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/8194JrZb01L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Filter-GLW18B32WSEW/dp/B08V8FN59W/ref=sr_1_225?qid=1679134249&s=kitchen&sr=1-225,4.2,329,,
"Daikin 1.5 Ton 4 Star Inverter Split AC (ATKL50UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41qpiLJCVgL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-ATKL50UV16-White/dp/B09SW7PK5L/ref=sr_1_226?qid=1679134249&s=kitchen&sr=1-226,3.4,20,"₹41,750","₹58,400"
Voltas 1 Ton 3 Star Inverter Split AC (Copper 123V CZT White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WckdwQnbL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-123V-CZT/dp/B079YD6PFC/ref=sr_1_227?qid=1679134249&s=kitchen&sr=1-227,4.0,156,"₹33,990","₹51,990"
"O general 1 Ton 3 Star Inverter Split AC (ASGG12CPTB-B, R32, Copper, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/419WUQS5wjL._AC_UL320_.jpg,https://www.amazon.in/general-Inverter-Split-ASGG12CPTB-B-Copper/dp/B09F6KVMN3/ref=sr_1_228?qid=1679134249&s=kitchen&sr=1-228,,,"₹40,000","₹44,210"
"FIDEL Tafta Heavy Duty Air Conditioner Outdoor Ac stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, 2 Ton Outdoor Units (Pack of...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31QA+IVD1jL._AC_UL320_.jpg,https://www.amazon.in/FIDEL-Tafta-Conditioner-Outdoor-Silver/dp/B09Y23YGR5/ref=sr_1_229?qid=1679134249&s=kitchen&sr=1-229,3.6,26,₹699,"₹1,499"
"OGeneral 1 Ton 3 Star Split Inverter Air Conditioner ASGA12CLWA-B, White",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/415AiF13srL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Split-Inverter-Conditioner-ASGA12CLWA-B/dp/B09WMVBHWT/ref=sr_1_230?qid=1679134249&s=kitchen&sr=1-230,,,"₹40,000","₹44,210"
"smartmi Air Purifiers for Home, Works with HomeKit Alexa, Smart Air Purifier with Handle, Auto Mode, 19db, 0.08 µm Particl...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71MO9BOz2UL._AC_UL320_.jpg,https://www.amazon.in/smartmi-Purifiers-Purifier-Particles-Captured/dp/B09WR2967R/ref=sr_1_231?qid=1679134249&s=kitchen&sr=1-231,4.0,1,"₹9,999","₹17,990"
"Voltas Adjustable Inverter AC, 1.5 Ton, 3 Star- 183V Vectra Prime",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/11DNKDJwsSL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Star-Vectra/dp/B0BSD3ZVSN/ref=sr_1_235?qid=1679134249&s=kitchen&sr=1-235,,,,
Voltas Venture Slimline Tower AC (2 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31jhpl4GmPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Venture-Slimline-Tower-Ton/dp/B00LWRFMLW/ref=sr_1_236?qid=1679134249&s=kitchen&sr=1-236,3.7,14,"₹77,990","₹92,990"
"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA718DCU, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/316dv0yyNLL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IA718DCU/dp/B09RF9Z6PF/ref=sr_1_237?qid=1679134249&s=kitchen&sr=1-237,,,"₹51,990","₹78,000"
LG 1.5 Ton Inverter 3 Star Copper (2022 Range) PS-Q18TNXE1 (R-32) 4-In-1 Convertible Split AC (White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31x9SdMq4JL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Copper-PS-Q18TNXE1-Convertible/dp/B09V34SKRP/ref=sr_1_238?qid=1679134249&s=kitchen&sr=1-238,3.5,4,"₹38,990","₹59,990"
"Daikin 1.0 Ton 4 Star Inverter Split AC (ATKL35UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31Q0wGWtOlL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-ATKL35UV16-White/dp/B09SW6XS13/ref=sr_1_239?qid=1679134249&s=kitchen&sr=1-239,3.5,29,"₹36,420","₹48,200"
"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protectio...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uVPS3AaWL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19WNZE/dp/B09NS6NXB5/ref=sr_1_240?qid=1679134249&s=kitchen&sr=1-240,4.3,485,"₹45,490","₹76,990"
"Haier 1.6 Ton 5 Star Heavy Duty Inverter Split AC(Frost Self Clean, Triple Inverter+ Technology,2023 Model, HSU19E-TXG5BE-...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31inUiyLvlL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Triple-Technology-HSU19E-TXG5BE-INV/dp/B0BSFR7FCV/ref=sr_1_241?qid=1679134249&s=kitchen&sr=1-241,5.0,1,"₹45,990","₹72,490"
"Daikin 2.02 Ton 3 Star, Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model Model, FTKL71UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41H61ZFlBHL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKL71UV16/dp/B0BHYKCBBK/ref=sr_1_242_mod_primary_new?qid=1679134249&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-242,,,"₹61,480","₹86,800"
Mitsubishi Heavy Duty SRK13CRS Split 3 Star 1.1 Ton Air Conditioner (White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/419TxkUq0XL._AC_UL320_.jpg,https://www.amazon.in/Mitsubishi-Heavy-SRK13CRS-Split-Conditioner/dp/B07FDLHDVS/ref=sr_1_243?qid=1679134249&s=kitchen&sr=1-243,3.6,4,"₹45,999","₹49,000"
"Ontel Arctic Air Freedom Portable Personal Air Cooler, Small",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71t-rGRLAtL._AC_UL320_.jpg,https://www.amazon.in/Ontel-Arctic-Freedom-Portable-Personal/dp/B08SHJ47JL/ref=sr_1_244?qid=1679134249&s=kitchen&sr=1-244,3.8,"9,577",,"₹5,065"
"Carrier Emperia CXI Wifi 1.5 Ton 5 Star Inverter Split AC (Copper Condenser, CAI18EN5R30W1, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xNvPGRnpL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Emperia-CXI-Condenser-CAI18EN5R30W1/dp/B0B4DFR74H/ref=sr_1_245?qid=1679134249&s=kitchen&sr=1-245,,,,
"Panasonic 2 Ton Hot and Cold Wi-Fi Inverter 3 Star Smart Split AC (Copper, Auto -Convertible, Twin Cool, Shield Blu Anti-C...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51nYYDjGkFL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Inverter-Copper-CS-CU-KZ24YKYF/dp/B09YY5GYJK/ref=sr_1_246?qid=1679134249&s=kitchen&sr=1-246,3.3,5,,
"Haier 1.5 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU18T-NMW3B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41AgpN+gECS._AC_UL320_.jpg,https://www.amazon.in/Haier-Split-Copper-HSU18T-NMW3B-White/dp/B085P835T8/ref=sr_1_244?qid=1679134251&s=kitchen&sr=1-244,4.0,302,,
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, LS-Q18YNYA, Convertible 4-in-1 Cooling, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-LS-Q18YNYA-Convertible-Cooling/dp/B082TG6BGN/ref=sr_1_245?qid=1679134251&s=kitchen&sr=1-245,4.2,255,"₹40,800","₹55,990"
"LG 1.5 Ton 5 Star Dual Inverter Split AC (Copper, 2019 Mode, lKS-Q18HNZD , White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41wxMmCSXqL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-KS-Q18HNZD/dp/B07MYK25X4/ref=sr_1_246?qid=1679134251&s=kitchen&sr=1-246,4.2,"1,420","₹45,590","₹55,990"
Hexzone® TAFTA Outdoor Ac Stand (Wall),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/4168K9OW3jL._AC_UL320_.jpg,https://www.amazon.in/Hexzone%C2%AE-TAFTA-Outdoor-Stand-Wall/dp/B0B2SK5B6Y/ref=sr_1_247?qid=1679134251&s=kitchen&sr=1-247,3.0,1,₹599,"₹1,349"
"LG 1.5 Ton 3 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter, 2021 Model, LS-Q18PNXA1, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-LS-Q18PNXA1/dp/B08V4YFFQ2/ref=sr_1_248?qid=1679134251&s=kitchen&sr=1-248,4.3,169,"₹38,890","₹55,490"
"LG 1.5 Ton 5 Star Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter, 2021 Model, MS-Q18WNZA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EI5Q3gGzL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-MS-Q18WNZA/dp/B08R8XLRR8/ref=sr_1_249?qid=1679134251&s=kitchen&sr=1-249,4.4,"3,562","₹53,775","₹67,990"
"Carrier 2.0 Ton 5 Star Wi-Fi Inverter Split AC (Copper, 24K 5 STAR EMPERIA CXI,PM2.5 filter, 2022 Model,R32,White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21zgJ6AsLxL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-EMPERIA-CXI/dp/B09ZSTSVJ2/ref=sr_1_250?qid=1679134251&s=kitchen&sr=1-250,4.2,4,"₹56,750","₹74,990"
"LG 2.0 Ton 3 Star Hot and Cold Inverter Split AC (Copper, LS-H24VNXD, White, Active Energy Control)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41WOz-0xZpL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-H24VNXD/dp/B07VQLMJHG/ref=sr_1_251?qid=1679134251&s=kitchen&sr=1-251,4.5,62,"₹65,990","₹88,990"
"CARRIER SPLIT AC 1 TON 3 STAR FIX SPEED (12K 3 STAR DURAFRESH NEO,COPPER)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31SImRh-vLL._AC_UL320_.jpg,https://www.amazon.in/CARRIER-SPLIT-STAR-SPEED-DURAFRESH/dp/B07QGBCN4G/ref=sr_1_252?qid=1679134251&s=kitchen&sr=1-252,1.0,1,"₹34,990","₹42,100"
"Haier 1 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU12T-TFW3B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51pOTUxBzFL._AC_UL320_.jpg,https://www.amazon.in/Haier-Split-Copper-HSU12T-TFW3B-White/dp/B085P7F3X3/ref=sr_1_253?qid=1679134251&s=kitchen&sr=1-253,4.1,224,"₹29,500","₹49,500"
"Haier 1.2 Ton 3 Star Frost Self Clean Inverter Split AC(100% Grooved copper, Super Anti-corrosion, 2023 Model, HSU15V-TMS3...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51WirkzK4JL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Grooved-Anti-corrosion-HSU15V-TMS3BE-INV/dp/B0BSFPY51K/ref=sr_1_254?qid=1679134251&s=kitchen&sr=1-254,,,"₹33,990","₹60,991"
"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKF50U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41vdM78NoEL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKF50U/dp/B09R8VM7PW/ref=sr_1_255?qid=1679134251&s=kitchen&sr=1-255,4.2,12,,
"Panasonic 2.2 Ton Inverter 3 Star Split Smart AC (Copper, Auto-Convertible, Twin Cool Inverter, Wifi enabled, Shield Blu A...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51z1gVrXnvL._AC_UL320_.jpg,https://www.amazon.in/PANASONIC-CS-CU-QU26YKY-INVERTER-Model/dp/B09YXGKNG2/ref=sr_1_259?qid=1679134251&s=kitchen&sr=1-259,5.0,2,,
"Samsung 1.5 Ton 3 Star Windfree Technology, Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Tri Care Filter, 2...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81ZfgUcbcdS._AC_UL320_.jpg,https://www.amazon.in/Samsung-Windfree-Technology-Convertible-AR18BY3AQWK/dp/B09SZNRJYB/ref=sr_1_260?qid=1679134251&s=kitchen&sr=1-260,4.2,25,"₹39,990","₹61,990"
Hitachi 1.5 Ton 3 Star Window AC (RAW318KUD New Kaze Plus White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/818GuKQqpsL._AC_UL320_.jpg,https://www.amazon.in/Hitachi-Star-Window-RAW318KUD-White/dp/B00LHO9YTQ/ref=sr_1_261?qid=1679134251&s=kitchen&sr=1-261,4.0,449,,
"Carrier 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, CAI18ES3R30F0, 2021 Model, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61U-2N2zoWL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-Filter-CAI18ES3R30F0/dp/B08T8JXTHL/ref=sr_1_262?qid=1679134251&s=kitchen&sr=1-262,4.2,218,"₹39,890","₹53,990"
Window AC - 1.5 Ton HITACHI New Kaze Plus 3-Star - R32 - RAW318HFDO (White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71BS6CZn1nS._AC_UL320_.jpg,https://www.amazon.in/WINDOW-AC-HITACHI-3-STAR-RAW318HFDO/dp/B09WDSKCHP/ref=sr_1_263?qid=1679134251&s=kitchen&sr=1-263,4.0,25,,
Symphony Diet 22i 22 Litre Air Cooler (White) - with Remote Control and i-Pure Technology,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612+nOkiBJL._AC_UL320_.jpg,https://www.amazon.in/Symphony-Diet-22i-Cooler-Control/dp/B00GII0U30/ref=sr_1_264?qid=1679134251&s=kitchen&sr=1-264,3.4,913,,
"Voltas 1.5 Ton 3 Star Adjustable Inverter Copper Split AC R32 (183V_ADJ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21dM59AepyL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-R32-183V_ADJ/dp/B0837P6RSF/ref=sr_1_265?qid=1679134251&s=kitchen&sr=1-265,3.5,13,"₹35,990","₹59,990"
Voltas 1 Ton 3 Star Inverter Split AC (Copper 123VCZTT White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61wWmYdb+3L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Copper-123VCZTT/dp/B07PSZKXJ4/ref=sr_1_266?qid=1679134251&s=kitchen&sr=1-266,3.9,373,"₹31,950","₹48,990"
"Rechargeable Portable Air Conditioner Fan, Evaporative Mini Air Conditioner with 3 Speeds 7 Colors, Portable Desk Cooler F...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61kSj59EOOL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Rechargeable-Evaporative-Cordless/dp/B09QYRS34G/ref=sr_1_267?qid=1679134251&s=kitchen&sr=1-267,3.5,776,,
Equator 220V/950W Silver Outdoor Air Conditioner Freestanding Weatherized,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61RGlfGNyTL._AC_UL320_.jpg,https://www.amazon.in/Equator-Outdoor-Conditioner-Freestanding-Weatherized/dp/B0BGS1HMT9/ref=sr_1_268?qid=1679134251&s=kitchen&sr=1-268,,,"₹29,990","₹49,000"
"OGeneral 1.8 Ton 4 Star Inverter Split AC (Copper Condenser, ASGA22CLWA-B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/517vlOmWNJL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Inverter-Copper-Condenser-ASGA22CLWA-B/dp/B09WMXDFR3/ref=sr_1_269?qid=1679134251&s=kitchen&sr=1-269,,,,
"LG 1.5 Ton 3 Star Inverter Split AC (Copper, LS-Q18JNXA, White, 4-in-1 Convertible Cooling, 2020 Model)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-LS-Q18JNXA-Convertible-Cooling/dp/B0845F1V5H/ref=sr_1_270?qid=1679134251&s=kitchen&sr=1-270,4.1,312,"₹38,990","₹55,990"
"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51LIaKMoMqL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q20SNZE/dp/B09NS7KWV5/ref=sr_1_268?qid=1679134252&s=kitchen&sr=1-268,4.3,60,,
"LG 1.5 Ton 5 Star AI DUAL Inverter Wi-Fi Split AC (Copper, Super Convertible 6-in-1 Cooling, UV Nano, Anti Allergic Filter...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Allergic-PS-Q19UWZF/dp/B09NS7VHF3/ref=sr_1_269?qid=1679134252&s=kitchen&sr=1-269,4.2,54,"₹48,490","₹79,990"
"Voltas 1.5 Ton 3 Star Fixed Speed Split AC (Copper, LED Display, Anti-dust Filter, 2023 Model, 183 Vectra Prism, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41uGfBsxMRL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Anti-dust-183-Vectra-Prism/dp/B0BQR2HC93/ref=sr_1_270?qid=1679134252&s=kitchen&sr=1-270,,,"₹39,490","₹67,990"
Blue Star Air Conditioner|2 Ton 5 Star|Inverter Split AC|IA524DNU|2022|White,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31LW+VbBhAL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Conditioner-Inverter-IA524DNU/dp/B0BMB2MQ5L/ref=sr_1_271?qid=1679134252&s=kitchen&sr=1-271,,,"₹59,990","₹84,990"
"Ogeneral ASGA24BMWA 2.1 Ton 3 Star Fixed Speed Split Air Conditioner ASGA24BMWA, white",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41aGmWdFeGL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-ASGA24BMWA-Fixed-Speed-Conditioner/dp/B09DX2ZR2V/ref=sr_1_272?qid=1679134252&s=kitchen&sr=1-272,2.5,2,"₹66,000","₹74,740"
"Samsung 2 Ton 3 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2022 Model AR24CY3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/516cygDhNoL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-Anti-bacterial-AR24CY3ZAGD/dp/B0BSGTMMCJ/ref=sr_1_273?qid=1679134252&s=kitchen&sr=1-273,,,"₹52,900","₹82,990"
"Voltas 1.5 Ton 4 Star 5 in 1 Adjustable Inverter Split AC, 184V MEAZSB (100 percent Copper, Anti Corrosive Bluefin coatin...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31Bb3MF5gDL._AC_UL320_.jpg,https://www.amazon.in/Adjustable-184V-MEAZSB-Corrosive-Temperature/dp/B0BR3PV21N/ref=sr_1_274?qid=1679134252&s=kitchen&sr=1-274,,,,
"LG DUAL Inverter Window AC(1.5), 5 Star with Convertible 4-in-1 Cooling and ThinQ (Wi-Fi)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51DW6Ry7OGL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-AC-Convertible-Cooling/dp/B0BX6YB3H5/ref=sr_1_275?qid=1679134252&s=kitchen&sr=1-275,,,"₹45,990","₹57,490"
Blue Star Air Conditioner|1.5 Ton 3 Star|Fixed Speed Split AC|Copper|FC318DNU|2022|White,appliances,Air Conditioners,https://m.media-amazon.com/images/I/21A9-3nFEfL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Conditioner-Copper-FC318DNU/dp/B0BMB2N36Y/ref=sr_1_276?qid=1679134252&s=kitchen&sr=1-276,,,"₹41,490","₹56,000"
